MONTH,OP_CARRIER_AIRLINE_ID,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,DEP_DELAY,TAXI_OUT,ARR_DEL15,DISTANCE
1,19393,10423,14908,1.00,14.00,0.00,1209.00
1,19393,10423,14908,1.00,15.00,0.00,1209.00
1,19393,10423,14908,2.00,13.00,0.00,1209.00
1,19393,10423,14908,4.00,12.00,0.00,1209.00
1,19393,10423,14908,4.00,14.00,0.00,1209.00
1,19393,10423,14908,5.00,15.00,0.00,1209.00
1,19393,10423,14908,6.00,9.00,0.00,1209.00
1,19393,10423,14908,6.00,16.00,0.00,1209.00
1,19393,10423,14908,7.00,11.00,0.00,1209.00
1,19393,10423,14908,8.00,13.00,0.00,1209.00
1,19393,10423,14908,13.00,12.00,0.00,1209.00
1,19393,10423,14908,13.00,15.00,0.00,1209.00
1,19393,10423,14908,15.00,10.00,0.00,1209.00
1,19393,10423,14908,16.00,16.00,1.00,1209.00
1,19393,10423,14908,19.00,10.00,1.00,1209.00
1,19393,10423,14908,22.00,14.00,1.00,1209.00
1,19393,10423,14908,22.00,15.00,1.00,1209.00
1,19393,10423,14908,23.00,11.00,1.00,1209.00
1,19393,10423,14908,23.00,12.00,1.00,1209.00
1,19393,10423,14908,24.00,10.00,1.00,1209.00
1,19393,10423,14908,28.00,9.00,1.00,1209.00
1,19393,10423,14908,29.00,13.00,1.00,1209.00
1,19393,10423,14908,40.00,7.00,1.00,1209.00
1,19393,10423,14908,41.00,14.00,1.00,1209.00
1,19393,10423,14908,42.00,13.00,1.00,1209.00
1,19393,10423,14908,45.00,11.00,1.00,1209.00
1,19393,10423,14908,66.00,11.00,1.00,1209.00
1,19393,10423,14908,87.00,13.00,1.00,1209.00
1,19393,10423,15016,,,,721.00
1,19393,10423,15016,,,,721.00
1,19393,10423,15016,,,,721.00
1,19393,10423,15016,,,,721.00
1,19393,10423,15016,,,,721.00
1,19393,10423,15016,,,,721.00
1,19393,10423,15016,-13.00,19.00,0.00,721.00
1,19393,10423,15016,-11.00,10.00,0.00,721.00
1,19393,10423,15016,-10.00,8.00,0.00,721.00
1,19393,10423,15016,-9.00,12.00,0.00,721.00
1,19393,10423,15016,-9.00,13.00,0.00,721.00
1,19393,10423,15016,-9.00,14.00,0.00,721.00
1,19393,10423,15016,-8.00,10.00,0.00,721.00
1,19393,10423,15016,-8.00,12.00,0.00,721.00
1,19393,10423,15016,-8.00,13.00,0.00,721.00
1,19393,10423,15016,-8.00,13.00,0.00,721.00
1,19393,10423,15016,-7.00,10.00,0.00,721.00
1,19393,10423,15016,-7.00,10.00,0.00,721.00
1,19393,10423,15016,-7.00,12.00,0.00,721.00
1,19393,10423,15016,-7.00,13.00,0.00,721.00
1,19393,10423,15016,-7.00,14.00,0.00,721.00
1,19393,10423,15016,-7.00,19.00,0.00,721.00
1,19393,10423,15016,-6.00,10.00,0.00,721.00
1,19393,10423,15016,-6.00,12.00,0.00,721.00
1,19393,10423,15016,-6.00,14.00,0.00,721.00
1,19393,10423,15016,-6.00,15.00,0.00,721.00
1,19393,10423,15016,-6.00,15.00,0.00,721.00
1,19393,10423,15016,-6.00,18.00,0.00,721.00
1,19393,10423,15016,-5.00,10.00,0.00,721.00
1,19393,10423,15016,-5.00,11.00,0.00,721.00
1,19393,10423,15016,-5.00,12.00,0.00,721.00
1,19393,10423,15016,-5.00,12.00,0.00,721.00
1,19393,10423,15016,-5.00,13.00,0.00,721.00
1,19393,10423,15016,-5.00,13.00,0.00,721.00
1,19393,10423,15016,-5.00,14.00,0.00,721.00
1,19393,10423,15016,-5.00,18.00,0.00,721.00
1,19393,10423,15016,-5.00,29.00,0.00,721.00
1,19393,10423,15016,-4.00,9.00,0.00,721.00
1,19393,10423,15016,-4.00,11.00,0.00,721.00
1,19393,10423,15016,-4.00,11.00,0.00,721.00
1,19393,10423,15016,-4.00,16.00,0.00,721.00
1,19393,10423,15016,-3.00,8.00,0.00,721.00
1,19393,10423,15016,-3.00,9.00,0.00,721.00
1,19393,10423,15016,-3.00,11.00,0.00,721.00
1,19393,10423,15016,-2.00,11.00,0.00,721.00
1,19393,10423,15016,-2.00,15.00,0.00,721.00
1,19393,10423,15016,-1.00,11.00,0.00,721.00
1,19393,10423,15016,-1.00,11.00,0.00,721.00
1,19393,10423,15016,-1.00,12.00,0.00,721.00
1,19393,10423,15016,-1.00,13.00,0.00,721.00
1,19393,10423,15016,-1.00,20.00,0.00,721.00
1,19393,10423,15016,0.00,11.00,0.00,721.00
1,19393,10423,15016,0.00,11.00,0.00,721.00
1,19393,10423,15016,0.00,12.00,0.00,721.00
1,19393,10423,15016,0.00,14.00,0.00,721.00
1,19393,10423,15016,0.00,15.00,0.00,721.00
1,19393,10423,15016,0.00,15.00,0.00,721.00
1,19393,10423,15016,3.00,10.00,0.00,721.00
1,19393,10423,15016,3.00,11.00,0.00,721.00
1,19393,10423,15016,4.00,10.00,0.00,721.00
1,19393,10423,15016,5.00,11.00,0.00,721.00
1,19393,10423,15016,6.00,11.00,0.00,721.00
1,19393,10423,15016,6.00,13.00,0.00,721.00
1,19393,10423,15016,8.00,14.00,0.00,721.00
1,19393,10423,15016,9.00,11.00,0.00,721.00
1,19393,10423,15016,9.00,12.00,0.00,721.00
1,19393,10423,15016,9.00,12.00,0.00,721.00
1,19393,10423,15016,11.00,10.00,0.00,721.00
1,19393,10423,15016,11.00,17.00,1.00,721.00
1,19393,10423,15016,16.00,9.00,0.00,721.00
1,19393,10423,15016,16.00,14.00,0.00,721.00
1,19393,10423,15016,18.00,10.00,0.00,721.00
1,19393,10423,15016,18.00,15.00,1.00,721.00
1,19393,10423,15016,24.00,8.00,1.00,721.00
1,19393,10423,15016,25.00,15.00,1.00,721.00
1,19393,10423,15016,30.00,12.00,1.00,721.00
1,19393,10423,15016,32.00,16.00,1.00,721.00
1,19393,10423,15016,35.00,12.00,1.00,721.00
1,19393,10423,15016,35.00,14.00,1.00,721.00
1,19393,10423,15016,37.00,11.00,1.00,721.00
1,19393,10423,15016,47.00,19.00,1.00,721.00
1,19393,10423,15016,52.00,9.00,1.00,721.00
1,19393,10423,15016,112.00,12.00,1.00,721.00
1,19393,10423,15016,125.00,20.00,1.00,721.00
1,19393,10423,15016,171.00,43.00,1.00,721.00
1,19393,10423,15304,,,,928.00
1,19393,10423,15304,,,,928.00
1,19393,10423,15304,-11.00,11.00,0.00,928.00
1,19393,10423,15304,-8.00,8.00,0.00,928.00
1,19393,10423,15304,-8.00,14.00,0.00,928.00
1,19393,10423,15304,-7.00,7.00,0.00,928.00
1,19393,10423,15304,-7.00,14.00,0.00,928.00
1,19393,10423,15304,-6.00,8.00,0.00,928.00
1,19393,10423,15304,-6.00,10.00,0.00,928.00
1,19393,10423,15304,-5.00,8.00,0.00,928.00
1,19393,10423,15304,-5.00,8.00,0.00,928.00
1,19393,10423,15304,-5.00,9.00,0.00,928.00
1,19393,10423,15304,-5.00,11.00,0.00,928.00
1,19393,10423,15304,-5.00,14.00,0.00,928.00
1,19393,10423,15304,-4.00,7.00,0.00,928.00
1,19393,10423,15304,-4.00,8.00,0.00,928.00
1,19393,10423,15304,-4.00,12.00,0.00,928.00
1,19393,10423,15304,-4.00,13.00,0.00,928.00
1,19393,10423,15304,-3.00,9.00,0.00,928.00
1,19393,10423,15304,-3.00,11.00,0.00,928.00
1,19393,10423,15304,-3.00,12.00,0.00,928.00
1,19393,10423,15304,-3.00,12.00,0.00,928.00
1,19393,10423,15304,-2.00,9.00,0.00,928.00
1,19393,10423,15304,-2.00,10.00,0.00,928.00
1,19393,10423,15304,-2.00,11.00,0.00,928.00
1,19393,10423,15304,-2.00,11.00,0.00,928.00
1,19393,10423,15304,-1.00,9.00,0.00,928.00
1,19393,10423,15304,0.00,10.00,0.00,928.00
1,19393,10423,15304,0.00,11.00,0.00,928.00
1,19393,10423,15304,2.00,7.00,0.00,928.00
1,19393,10423,15304,2.00,8.00,0.00,928.00
1,19393,10423,15304,2.00,14.00,0.00,928.00
1,19393,10423,15304,3.00,7.00,0.00,928.00
1,19393,10423,15304,3.00,13.00,0.00,928.00
1,19393,10423,15304,5.00,9.00,0.00,928.00
1,19393,10423,15304,7.00,13.00,0.00,928.00
1,19393,10423,15304,8.00,10.00,0.00,928.00
1,19393,10423,15304,8.00,11.00,0.00,928.00
1,19393,10423,15304,8.00,13.00,0.00,928.00
1,19393,10423,15304,8.00,14.00,0.00,928.00
1,19393,10423,15304,8.00,15.00,0.00,928.00
1,19393,10423,15304,12.00,8.00,0.00,928.00
1,19393,10423,15304,15.00,11.00,1.00,928.00
1,19393,10423,15304,16.00,11.00,0.00,928.00
1,19393,10423,15304,17.00,10.00,0.00,928.00
1,19393,10423,15304,18.00,15.00,1.00,928.00
1,19393,10423,15304,18.00,30.00,1.00,928.00
1,19393,10423,15304,21.00,10.00,1.00,928.00
1,19393,10423,15304,21.00,16.00,1.00,928.00
1,19393,10423,15304,31.00,10.00,1.00,928.00
1,19393,10423,15304,31.00,16.00,1.00,928.00
1,19393,10423,15304,36.00,17.00,1.00,928.00
1,19393,10423,15304,38.00,16.00,1.00,928.00
1,19393,10423,15304,50.00,19.00,1.00,928.00
1,19393,10423,15304,54.00,11.00,1.00,928.00
1,19393,10423,15304,77.00,9.00,1.00,928.00
1,19393,10423,15304,106.00,12.00,1.00,928.00
1,19393,10423,15304,154.00,16.00,1.00,928.00
1,19393,10423,15370,,,,426.00
1,19393,10423,15370,,,,426.00
1,19393,10423,15370,-9.00,11.00,0.00,426.00
1,19393,10423,15370,-9.00,11.00,0.00,426.00
1,19393,10423,15370,-7.00,8.00,0.00,426.00
1,19393,10423,15370,-7.00,12.00,0.00,426.00
1,19393,10423,15370,-6.00,10.00,0.00,426.00
1,19393,10423,15370,-5.00,8.00,0.00,426.00
1,19393,10423,15370,-5.00,10.00,0.00,426.00
1,19393,10423,15370,-3.00,10.00,0.00,426.00
1,19393,10423,15370,-3.00,15.00,0.00,426.00
1,19393,10423,15370,-2.00,10.00,0.00,426.00
1,19393,10423,15370,-2.00,11.00,0.00,426.00
1,19393,10423,15370,-1.00,10.00,0.00,426.00
1,19393,10423,15370,-1.00,11.00,0.00,426.00
1,19393,10423,15370,0.00,11.00,0.00,426.00
1,19393,10423,15370,0.00,12.00,0.00,426.00
1,19393,10423,15370,0.00,13.00,0.00,426.00
1,19393,10423,15370,7.00,12.00,0.00,426.00
1,19393,10423,15370,10.00,12.00,1.00,426.00
1,19393,10423,15370,11.00,11.00,0.00,426.00
1,19393,10423,15370,11.00,12.00,0.00,426.00
1,19393,10423,15370,12.00,14.00,0.00,426.00
1,19393,10423,15370,13.00,11.00,0.00,426.00
1,19393,10423,15370,13.00,21.00,1.00,426.00
1,19393,10423,15370,23.00,9.00,0.00,426.00
1,19393,10423,15370,24.00,17.00,0.00,426.00
1,19393,10423,15370,44.00,12.00,1.00,426.00
1,19393,10423,15370,47.00,12.00,1.00,426.00
1,19393,10423,15370,50.00,12.00,1.00,426.00
1,19393,10423,15370,62.00,10.00,1.00,426.00
1,19393,10529,10693,,,,852.00
1,19393,10529,10693,-11.00,23.00,0.00,852.00
1,19393,10529,10693,-9.00,10.00,0.00,852.00
1,19393,10529,10693,-7.00,9.00,0.00,852.00
1,19393,10529,10693,-7.00,9.00,0.00,852.00
1,19393,10529,10693,-7.00,11.00,0.00,852.00
1,19393,10529,10693,-7.00,12.00,0.00,852.00
1,19393,10529,10693,-7.00,14.00,0.00,852.00
1,19393,10529,10693,-6.00,11.00,0.00,852.00
1,19393,10529,10693,-6.00,13.00,0.00,852.00
1,19393,10529,10693,-5.00,13.00,0.00,852.00
1,19393,10529,10693,-4.00,6.00,0.00,852.00
1,19393,10529,10693,-3.00,8.00,0.00,852.00
1,19393,10529,10693,-2.00,10.00,0.00,852.00
1,19393,10529,10693,-2.00,12.00,0.00,852.00
1,19393,10529,10693,-2.00,13.00,0.00,852.00
1,19393,10529,10693,-1.00,7.00,0.00,852.00
1,19393,10529,10693,-1.00,10.00,0.00,852.00
1,19393,10529,10693,0.00,8.00,0.00,852.00
1,19393,10529,10693,0.00,9.00,0.00,852.00
1,19393,10529,10693,0.00,11.00,0.00,852.00
1,19393,10529,10693,1.00,9.00,0.00,852.00
1,19393,10529,10693,1.00,9.00,0.00,852.00
1,19393,10529,10693,1.00,12.00,0.00,852.00
1,19393,10529,10693,2.00,12.00,0.00,852.00
1,19393,10529,10693,3.00,11.00,0.00,852.00
1,19393,10529,10693,4.00,7.00,0.00,852.00
1,19393,10529,10693,6.00,10.00,0.00,852.00
1,19393,10529,10693,15.00,9.00,0.00,852.00
1,19393,10529,10693,25.00,8.00,0.00,852.00
1,19393,10529,10693,289.00,10.00,1.00,852.00
1,19393,10529,10821,,,,283.00
1,19393,10529,10821,-15.00,7.00,0.00,283.00
1,19393,10529,10821,-14.00,10.00,0.00,283.00
1,19393,10529,10821,-11.00,10.00,0.00,283.00
1,19393,10529,10821,-10.00,10.00,0.00,283.00
1,19393,10529,10821,-10.00,10.00,0.00,283.00
1,19393,10529,10821,-9.00,10.00,0.00,283.00
1,19393,10529,10821,-9.00,19.00,0.00,283.00
1,19393,10529,10821,-8.00,9.00,0.00,283.00
1,19393,10529,10821,-8.00,9.00,0.00,283.00
1,19393,10529,10821,-7.00,5.00,0.00,283.00
1,19393,10529,10821,-7.00,8.00,0.00,283.00
1,19393,10529,10821,-7.00,9.00,0.00,283.00
1,19393,10529,10821,-7.00,10.00,0.00,283.00
1,19393,10529,10821,-7.00,12.00,0.00,283.00
1,19393,10529,10821,-7.00,16.00,0.00,283.00
1,19393,10529,10821,-6.00,5.00,0.00,283.00
1,19393,10529,10821,-6.00,6.00,0.00,283.00
1,19393,10529,10821,-6.00,6.00,0.00,283.00
1,19393,10529,10821,-6.00,7.00,0.00,283.00
1,19393,10529,10821,-6.00,8.00,0.00,283.00
1,19393,10529,10821,-6.00,10.00,0.00,283.00
1,19393,10529,10821,-6.00,10.00,0.00,283.00
1,19393,10529,10821,-6.00,11.00,0.00,283.00
1,19393,10529,10821,-6.00,12.00,0.00,283.00
1,19393,10529,10821,-6.00,14.00,0.00,283.00
1,19393,10529,10821,-6.00,24.00,0.00,283.00
1,19393,10529,10821,-5.00,6.00,0.00,283.00
1,19393,10529,10821,-5.00,8.00,0.00,283.00
1,19393,10529,10821,-5.00,9.00,1.00,283.00
1,19393,10529,10821,-5.00,10.00,0.00,283.00
1,19393,10529,10821,-5.00,10.00,0.00,283.00
1,19393,10529,10821,-5.00,10.00,0.00,283.00
1,19393,10529,10821,-5.00,10.00,0.00,283.00
1,19393,10529,10821,-5.00,11.00,0.00,283.00
1,19393,10529,10821,-5.00,12.00,0.00,283.00
1,19393,10529,10821,-5.00,13.00,0.00,283.00
1,19393,10529,10821,-5.00,13.00,0.00,283.00
1,19393,10529,10821,-5.00,13.00,0.00,283.00
1,19393,10529,10821,-5.00,24.00,0.00,283.00
1,19393,10529,10821,-4.00,6.00,0.00,283.00
1,19393,10529,10821,-4.00,8.00,0.00,283.00
1,19393,10529,10821,-4.00,8.00,0.00,283.00
1,19393,10529,10821,-4.00,8.00,0.00,283.00
1,19393,10529,10821,-4.00,8.00,0.00,283.00
1,19393,10529,10821,-4.00,9.00,0.00,283.00
1,19393,10529,10821,-4.00,9.00,0.00,283.00
1,19393,10529,10821,-4.00,10.00,0.00,283.00
1,19393,10529,10821,-4.00,10.00,0.00,283.00
1,19393,10529,10821,-4.00,11.00,0.00,283.00
1,19393,10529,10821,-4.00,11.00,0.00,283.00
1,19393,10529,10821,-4.00,12.00,0.00,283.00
1,19393,10529,10821,-4.00,12.00,1.00,283.00
1,19393,10529,10821,-4.00,13.00,0.00,283.00
1,19393,10529,10821,-4.00,13.00,0.00,283.00
1,19393,10529,10821,-4.00,14.00,0.00,283.00
1,19393,10529,10821,-4.00,32.00,1.00,283.00
1,19393,10529,10821,-3.00,6.00,0.00,283.00
1,19393,10529,10821,-3.00,8.00,0.00,283.00
1,19393,10529,10821,-3.00,12.00,0.00,283.00
1,19393,10529,10821,-3.00,14.00,0.00,283.00
1,19393,10529,10821,-2.00,6.00,0.00,283.00
1,19393,10529,10821,-2.00,7.00,0.00,283.00
1,19393,10529,10821,-2.00,9.00,0.00,283.00
1,19393,10529,10821,-2.00,11.00,0.00,283.00
1,19393,10529,10821,-2.00,12.00,0.00,283.00
1,19393,10529,10821,-2.00,12.00,0.00,283.00
1,19393,10529,10821,-2.00,14.00,0.00,283.00
1,19393,10529,10821,-2.00,18.00,0.00,283.00
1,19393,10529,10821,-1.00,10.00,0.00,283.00
1,19393,10529,10821,-1.00,10.00,0.00,283.00
1,19393,10529,10821,-1.00,11.00,0.00,283.00
1,19393,10529,10821,-1.00,12.00,0.00,283.00
1,19393,10529,10821,-1.00,14.00,0.00,283.00
1,19393,10529,10821,-1.00,15.00,0.00,283.00
1,19393,10529,10821,0.00,8.00,0.00,283.00
1,19393,10529,10821,0.00,10.00,0.00,283.00
1,19393,10529,10821,0.00,10.00,0.00,283.00
1,19393,10529,10821,0.00,11.00,0.00,283.00
1,19393,10529,10821,0.00,11.00,0.00,283.00
1,19393,10529,10821,0.00,15.00,0.00,283.00
1,19393,10529,10821,0.00,20.00,0.00,283.00
1,19393,10529,10821,0.00,23.00,0.00,283.00
1,19393,10529,10821,0.00,27.00,0.00,283.00
1,19393,10529,10821,1.00,6.00,0.00,283.00
1,19393,10529,10821,1.00,9.00,0.00,283.00
1,19393,10529,10821,1.00,10.00,0.00,283.00
1,19393,10529,10821,1.00,10.00,0.00,283.00
1,19393,10529,10821,1.00,11.00,0.00,283.00
1,19393,10529,10821,1.00,14.00,0.00,283.00
1,19393,10529,10821,1.00,16.00,0.00,283.00
1,19393,10529,10821,2.00,9.00,0.00,283.00
1,19393,10529,10821,2.00,9.00,0.00,283.00
1,19393,10529,10821,2.00,10.00,0.00,283.00
1,19393,10529,10821,2.00,14.00,0.00,283.00
1,19393,10529,10821,3.00,8.00,0.00,283.00
1,19393,10529,10821,3.00,8.00,0.00,283.00
1,19393,10529,10821,3.00,10.00,0.00,283.00
1,19393,10529,10821,4.00,9.00,0.00,283.00
1,19393,10529,10821,4.00,9.00,0.00,283.00
1,19393,10529,10821,4.00,28.00,1.00,283.00
1,19393,10529,10821,5.00,7.00,0.00,283.00
1,19393,10529,10821,5.00,11.00,0.00,283.00
1,19393,10529,10821,5.00,11.00,0.00,283.00
1,19393,10529,10821,5.00,25.00,0.00,283.00
1,19393,10529,10821,5.00,27.00,0.00,283.00
1,19393,10529,10821,6.00,8.00,0.00,283.00
1,19393,10529,10821,6.00,8.00,1.00,283.00
1,19393,10529,10821,6.00,13.00,0.00,283.00
1,19393,10529,10821,7.00,26.00,1.00,283.00
1,19393,10529,10821,8.00,10.00,0.00,283.00
1,19393,10529,10821,8.00,10.00,0.00,283.00
1,19393,10529,10821,8.00,46.00,1.00,283.00
1,19393,10529,10821,9.00,13.00,0.00,283.00
1,19393,10529,10821,10.00,10.00,0.00,283.00
1,19393,10529,10821,10.00,14.00,0.00,283.00
1,19393,10529,10821,10.00,15.00,0.00,283.00
1,19393,10529,10821,10.00,19.00,0.00,283.00
1,19393,10529,10821,11.00,38.00,1.00,283.00
1,19393,10529,10821,13.00,6.00,0.00,283.00
1,19393,10529,10821,13.00,6.00,0.00,283.00
1,19393,10529,10821,13.00,9.00,0.00,283.00
1,19393,10529,10821,14.00,15.00,1.00,283.00
1,19393,10529,10821,17.00,11.00,0.00,283.00
1,19393,10529,10821,18.00,11.00,0.00,283.00
1,19393,10529,10821,18.00,18.00,1.00,283.00
1,19393,10529,10821,22.00,15.00,1.00,283.00
1,19393,10529,10821,22.00,35.00,1.00,283.00
1,19393,10529,10821,26.00,14.00,1.00,283.00
1,19393,10529,10821,27.00,8.00,1.00,283.00
1,19393,10529,10821,28.00,12.00,1.00,283.00
1,19393,10529,10821,46.00,23.00,1.00,283.00
1,19393,10529,10821,50.00,12.00,1.00,283.00
1,19393,10529,10821,52.00,12.00,1.00,283.00
1,19393,10529,10821,58.00,13.00,1.00,283.00
1,19393,10529,10821,65.00,11.00,1.00,283.00
1,19393,10529,10821,70.00,6.00,1.00,283.00
1,19393,10529,10821,110.00,17.00,1.00,283.00
1,19393,10529,10821,188.00,8.00,1.00,283.00
1,19393,10529,10821,266.00,9.00,1.00,283.00
1,19393,10529,10821,270.00,10.00,1.00,283.00
1,19393,10529,10821,480.00,11.00,1.00,283.00
1,19393,10529,11292,,,,1671.00
1,19393,10529,11292,4.00,9.00,0.00,1671.00
1,19393,10529,11292,4.00,14.00,1.00,1671.00
1,19393,10529,11292,22.00,7.00,0.00,1671.00
1,19393,10529,11292,22.00,10.00,0.00,1671.00
1,19393,10529,13204,-10.00,8.00,0.00,1050.00
1,19393,10529,13204,-9.00,11.00,0.00,1050.00
1,19393,10529,13204,-8.00,6.00,0.00,1050.00
1,19393,10529,13204,-5.00,12.00,0.00,1050.00
1,19393,10529,13204,-5.00,17.00,0.00,1050.00
1,19393,10529,13204,-4.00,8.00,0.00,1050.00
1,19393,10529,13204,-4.00,9.00,0.00,1050.00
1,19393,10529,13204,-3.00,8.00,0.00,1050.00
1,19393,10529,13204,-3.00,29.00,1.00,1050.00
1,19393,10529,13204,-2.00,9.00,0.00,1050.00
1,19393,10529,13204,-2.00,9.00,0.00,1050.00
1,19393,10529,13204,-2.00,10.00,0.00,1050.00
1,19393,10529,13204,-2.00,12.00,0.00,1050.00
1,19393,10529,13204,-2.00,14.00,0.00,1050.00
1,19393,10529,13204,-1.00,9.00,0.00,1050.00
1,19393,10529,13204,-1.00,9.00,0.00,1050.00
1,19393,10529,13204,-1.00,10.00,0.00,1050.00
1,19393,10529,13204,-1.00,10.00,0.00,1050.00
1,19393,10529,13204,-1.00,10.00,0.00,1050.00
1,19393,10529,13204,0.00,9.00,0.00,1050.00
1,19393,10529,13204,0.00,10.00,0.00,1050.00
1,19393,10529,13204,0.00,10.00,0.00,1050.00
1,19393,10529,13204,0.00,10.00,0.00,1050.00
1,19393,10529,13204,1.00,9.00,0.00,1050.00
1,19393,10529,13204,1.00,11.00,0.00,1050.00
1,19393,10529,13204,1.00,12.00,0.00,1050.00
1,19393,10529,13204,1.00,13.00,0.00,1050.00
1,19393,10529,13204,1.00,32.00,0.00,1050.00
1,19393,10529,13204,2.00,6.00,0.00,1050.00
1,19393,10529,13204,3.00,9.00,0.00,1050.00
1,19393,10529,13204,4.00,10.00,0.00,1050.00
1,19393,10529,13204,4.00,14.00,0.00,1050.00
1,19393,10529,13204,6.00,23.00,1.00,1050.00
1,19393,10529,13204,7.00,7.00,0.00,1050.00
1,19393,10529,13204,9.00,8.00,0.00,1050.00
1,19393,10529,13204,11.00,6.00,0.00,1050.00
1,19393,10529,13204,15.00,11.00,0.00,1050.00
1,19393,10529,13204,29.00,12.00,1.00,1050.00
1,19393,10529,13204,32.00,5.00,0.00,1050.00
1,19393,10529,13204,36.00,11.00,1.00,1050.00
1,19393,10529,13204,41.00,8.00,0.00,1050.00
1,19393,10529,13204,120.00,17.00,1.00,1050.00
1,19393,10529,13204,225.00,7.00,1.00,1050.00
1,19393,10529,13232,,,,776.00
1,19393,10529,13232,-9.00,11.00,0.00,776.00
1,19393,10529,13232,-8.00,38.00,1.00,776.00
1,19393,10529,13232,-7.00,6.00,0.00,776.00
1,19393,10529,13232,-7.00,6.00,0.00,776.00
1,19393,10529,13232,-7.00,7.00,0.00,776.00
1,19393,10529,13232,-7.00,11.00,0.00,776.00
1,19393,10529,13232,-6.00,9.00,0.00,776.00
1,19393,10529,13232,-6.00,10.00,0.00,776.00
1,19393,10529,13232,-5.00,11.00,0.00,776.00
1,19393,10529,13232,-5.00,13.00,0.00,776.00
1,19393,10529,13232,-4.00,7.00,0.00,776.00
1,19393,10529,13232,-4.00,9.00,0.00,776.00
1,19393,10529,13232,-4.00,10.00,0.00,776.00
1,19393,10529,13232,-3.00,7.00,0.00,776.00
1,19393,10529,13232,-3.00,7.00,0.00,776.00
1,19393,10529,13232,-3.00,8.00,0.00,776.00
1,19393,10529,13232,-3.00,11.00,0.00,776.00
1,19393,10529,13232,-2.00,5.00,0.00,776.00
1,19393,10529,13232,-2.00,9.00,0.00,776.00
1,19393,10529,13232,-2.00,11.00,0.00,776.00
1,19393,10529,13232,-2.00,11.00,0.00,776.00
1,19393,10529,13232,-2.00,14.00,0.00,776.00
1,19393,10529,13232,-1.00,9.00,0.00,776.00
1,19393,10529,13232,-1.00,10.00,0.00,776.00
1,19393,10529,13232,-1.00,12.00,0.00,776.00
1,19393,10529,13232,-1.00,13.00,0.00,776.00
1,19393,10529,13232,0.00,11.00,,776.00
1,19393,10529,13232,0.00,11.00,1.00,776.00
1,19393,10529,13232,0.00,12.00,0.00,776.00
1,19393,10529,13232,0.00,13.00,0.00,776.00
1,19393,10529,13232,1.00,11.00,0.00,776.00
1,19393,10529,13232,4.00,10.00,0.00,776.00
1,19393,10529,13232,6.00,11.00,0.00,776.00
1,19393,10529,13232,7.00,7.00,0.00,776.00
1,19393,10529,13232,7.00,10.00,0.00,776.00
1,19393,10529,13232,8.00,7.00,0.00,776.00
1,19393,10529,13232,9.00,7.00,0.00,776.00
1,19393,10529,13232,10.00,12.00,0.00,776.00
1,19393,10529,13232,11.00,9.00,0.00,776.00
1,19393,10529,13232,13.00,7.00,0.00,776.00
1,19393,10529,13232,13.00,15.00,0.00,776.00
1,19393,10529,13232,14.00,10.00,0.00,776.00
1,19393,10529,13232,15.00,10.00,0.00,776.00
1,19393,10529,13232,16.00,8.00,0.00,776.00
1,19393,10529,13232,18.00,9.00,0.00,776.00
1,19393,10529,13232,19.00,5.00,0.00,776.00
1,19393,10529,13232,29.00,7.00,1.00,776.00
1,19393,10529,13232,35.00,12.00,1.00,776.00
1,19393,10529,13232,35.00,32.00,1.00,776.00
1,19393,10529,13232,53.00,12.00,1.00,776.00
1,19393,10529,13232,95.00,11.00,1.00,776.00
1,19393,10529,13232,167.00,8.00,1.00,776.00
1,19393,10529,13232,231.00,7.00,1.00,776.00
1,19393,10529,14635,-5.00,11.00,0.00,1180.00
1,19393,10529,14635,-4.00,10.00,0.00,1180.00
1,19393,10529,14635,-3.00,9.00,0.00,1180.00
1,19393,10529,14635,-2.00,14.00,0.00,1180.00
1,19393,10529,14635,-1.00,10.00,0.00,1180.00
1,19393,10529,14635,0.00,11.00,0.00,1180.00
1,19393,10529,14635,8.00,6.00,0.00,1180.00
1,19393,10529,14635,11.00,9.00,0.00,1180.00
1,19393,10529,15304,-3.00,8.00,0.00,1111.00
1,19393,10529,15304,-3.00,31.00,0.00,1111.00
1,19393,10529,15304,-2.00,9.00,0.00,1111.00
1,19393,10529,15304,-2.00,10.00,0.00,1111.00
1,19393,10529,15304,-1.00,10.00,0.00,1111.00
1,19393,10529,15304,-1.00,10.00,0.00,1111.00
1,19393,10529,15304,0.00,8.00,0.00,1111.00
1,19393,10529,15304,0.00,11.00,0.00,1111.00
1,19393,10529,15304,0.00,11.00,0.00,1111.00
1,19393,10529,15304,0.00,12.00,0.00,1111.00
1,19393,10529,15304,2.00,8.00,0.00,1111.00
1,19393,10529,15304,2.00,11.00,0.00,1111.00
1,19393,10529,15304,3.00,8.00,0.00,1111.00
1,19393,10529,15304,3.00,10.00,0.00,1111.00
1,19393,10529,15304,3.00,10.00,0.00,1111.00
1,19393,10529,15304,3.00,12.00,0.00,1111.00
1,19393,10529,15304,4.00,7.00,0.00,1111.00
1,19393,10529,15304,6.00,8.00,1.00,1111.00
1,19393,10529,15304,8.00,10.00,0.00,1111.00
1,19393,10529,15304,9.00,12.00,0.00,1111.00
1,19393,10529,15304,14.00,13.00,0.00,1111.00
1,19393,10529,15304,19.00,12.00,0.00,1111.00
